persona,perfil,edad,genero,ingreso,juego,i_juego,intentos,duracion,egreso,resultado,exito
201,CASUAL,39.01894668659175,1,19710.515012620588,tragamonedas,0,187,93.98235589353304,17840.515012620588,-1870.0,0
29,CASUAL,36.382451041403144,1,27088.949181339787,tragamonedas,0,124,62.25846162362524,28178.578118389712,1089.6289370499253,1
153,ARRIESGADO,26.231313441261054,0,8227.176788871646,blackjack,2,3,179.30279091406604,1352.5396375399819,-6874.637151331664,0
240,CASUAL,47.90874387424923,0,8893.231948263177,blackjack,2,2,93.2812498954475,3218.37682429918,-5674.855123963997,0
162,CONSERVADOR,46.34026792746665,0,5388.324817647488,tragamonedas,0,194,97.45953114195765,14785.2323280567,9396.907510409212,1
2,CASUAL,47.82978498051992,1,16384.872454956025,tragamonedas,0,198,99.11908314847106,16367.398241755214,-17.474213200810482,0
75,CASUAL,55.397270908927005,1,18006.402812541724,dados,4,12,64.60811543541173,3769.7945116399624,-14236.608300901762,0
123,ARRIESGADO,52.482156171872305,1,48924.709159923375,dados,4,37,187.90716681391794,103.62290451620493,-48821.08625540717,0
393,ARRIESGADO,42.85016955036109,1,25933.05655600461,dados,4,33,167.66160875086865,1506.827111755692,-24426.22944424892,0
172,CASUAL,37.59186226707602,1,8918.898614751768,pocker,1,1,112.29368721597086,6024.685306456238,-2894.2133082955297,0
353,CASUAL,35.68997996125276,0,13134.39955529814,roulette,3,4,71.54583600051586,336.10232373289,-12798.29723156525,0
271,CASUAL,31.735122149460594,1,7497.107548759988,dados,4,23,119.27747612634215,56.51037027684936,-7440.597178483139,0
389,ARRIESGADO,38.05201784894497,1,26887.20806963666,roulette,3,13,203.28958553796474,336.4522872845007,-26550.75578235216,0
200,ARRIESGADO,52.0331011780673,1,16421.837025103272,roulette,3,8,126.34702661384796,351.7255853614024,-16070.11143974187,0
459,CONSERVADOR,55.644226884109074,1,14763.392220096342,tragamonedas,0,126,63.27047601679942,18809.099375879745,4045.7071557834024,1
251,CONSERVADOR,53.350587468112366,0,11373.9002378346,tragamonedas,0,216,108.25814165979929,9527.440012528905,-1846.4602253056946,0
439,CASUAL,48.10122520626526,0,11142.439281675275,tragamonedas,0,135,67.57592160898166,10321.656401847918,-820.7828798273567,0
182,ARRIESGADO,58.953529297569546,1,22264.834260004158,blackjack,2,3,169.9361738316687,10232.208908298275,-12032.625351705883,0
348,CASUAL,34.59837119020518,1,5765.202495558783,roulette,3,6,103.32592316805608,2023.5424279005556,-3741.6600676582275,0
108,CONSERVADOR,49.2614663969031,0,9547.569523151016,dados,4,21,109.28571267637729,189.34228390068074,-9358.227239250336,0
161,CASUAL,43.060361294473374,1,12334.30948613581,blackjack,2,2,116.08689490217672,3365.9617507596954,-8968.347735376114,0
66,CASUAL,45.454900806310974,1,18429.12598959717,tragamonedas,0,141,70.65641478994418,20992.49369645126,2563.367706854089,1
185,CASUAL,19.429453959321417,0,2593.604947976879,blackjack,2,2,100.15749554801266,593.604947976879,-2000.0,0
276,ARRIESGADO,57.64625286968007,0,77842.2681879118,roulette,3,14,222.32603580922643,360.16594825207176,-77482.10223965973,0
400,CASUAL,60.340902893038646,1,37865.53291476288,pocker,1,1,118.70946273146714,36865.53291476288,-1000.0,0
247,ARRIESGADO,23.47506555587696,0,16027.478088359017,dados,4,25,125.16702895076642,305.04869549012164,-15722.429392868897,0
285,CASUAL,38.17461845796694,0,11425.457736918044,blackjack,2,1,81.71427750214033,6049.675929392364,-5375.78180752568,0
295,CONSERVADOR,51.957873191396075,1,6072.868830577677,roulette,3,5,83.30235507860581,284.27597879625,-5788.592851781426,0
19,CASUAL,48.86186399174856,1,15212.435333717112,roulette,3,7,117.28278539096375,368.8341116920269,-14843.601222025085,0
404,CONSERVADOR,44.913395332584145,1,4239.264051253826,tragamonedas,0,231,115.7249708609035,11290.318765702512,7051.054714448685,1
173,CASUAL,45.729072432760525,1,11322.854189670135,blackjack,2,2,91.81077085823863,350.98325697271684,-10971.870932697419,0
331,CONSERVADOR,63.687264568398085,1,13560.742553501728,roulette,3,6,92.88355214674971,264.4213801709702,-13296.321173330758,0
2,CASUAL,47.82978498051992,1,16384.872454956025,dados,4,15,78.60676657707866,2827.2648154390477,-13557.607639516977,0
312,ARRIESGADO,34.95032846617896,1,24590.25230011871,roulette,3,13,198.83302343459587,210.2090892973938,-24380.043210821317,0
394,ARRIESGADO,27.262286467436482,1,13324.217538282282,dados,4,28,141.00765661204437,165.96798393251697,-13158.249554349766,0
14,CONSERVADOR,40.56018040353935,1,4184.955353043377,roulette,3,7,109.49133122132034,111.2188430715828,-4073.736509971794,0
413,CASUAL,49.818742570187155,1,6894.621840297006,tragamonedas,0,184,92.10752554179838,29398.031910386348,22503.41007008934,1
406,ARRIESGADO,27.489296508076304,1,15664.622255423532,blackjack,2,4,223.9217019645801,1259.5087584190105,-14405.11349700452,0
275,ARRIESGADO,38.30381400130241,1,55108.636484544695,roulette,3,15,237.58464076766438,392.17253077641,-54716.46395376828,0
251,CONSERVADOR,53.350587468112366,0,11373.9002378346,roulette,3,4,64.62752626065344,4667.475979183291,-6706.424258651308,0
465,ARRIESGADO,43.284039947432845,1,52241.0595610055,blackjack,2,3,172.46265024370922,21497.64703572144,-30743.412525284064,0
148,CONSERVADOR,42.60331218522289,1,5709.184156473072,dados,4,19,97.22481677525285,150.96382320743533,-5558.220333265637,0
333,CASUAL,44.37601451417694,0,7135.079031095437,blackjack,2,1,70.34548013682235,6135.079031095437,-1000.0,0
393,ARRIESGADO,42.85016955036109,1,25933.05655600461,blackjack,2,3,163.236941175499,901.128318357074,-25031.928237647535,0
399,CASUAL,47.440269381404946,1,5905.871310468693,dados,4,18,90.84124896461763,481.8541791328835,-5424.01713133581,0
195,ARRIESGADO,18.0,0,2032.2565052480227,pocker,1,3,207.5991629285365,32.25650524802268,-2000.0,0
345,CASUAL,45.87730463866576,1,10423.071259093722,blackjack,2,2,109.1798467816852,8423.071259093722,-2000.0,0
63,CASUAL,31.73734540059544,1,9822.348980807403,dados,4,19,95.94167816387295,421.7838182380963,-9400.565162569306,0
412,CASUAL,42.756872140290994,1,19101.81401820412,tragamonedas,0,214,107.2128259164838,20679.895870367232,1578.0818521631118,1
202,CONSERVADOR,67.00702099217128,0,13773.925580943744,tragamonedas,0,91,45.94672935635385,12863.925580943744,-910.0,0
95,CONSERVADOR,55.31114458921742,1,6765.937828053637,tragamonedas,0,166,83.08537916568326,11472.825031664448,4706.887203610811,1
458,CASUAL,45.5868743844991,0,25524.111303989088,dados,4,20,100.51771365292589,493.05205365072277,-25031.059250338367,0
55,CASUAL,55.693159694243484,0,29686.44437483696,tragamonedas,0,217,108.85962639075768,27516.44437483696,-2170.0,0
215,CASUAL,61.12193042812388,0,20049.226724910313,tragamonedas,0,144,72.26869197944026,18609.226724910313,-1440.0,0
353,CASUAL,35.68997996125276,0,13134.39955529814,tragamonedas,0,239,119.90445516758821,10744.39955529814,-2390.0,0
271,CASUAL,31.735122149460594,1,7497.107548759988,pocker,1,1,99.69720570305961,6497.107548759988,-1000.0,0
273,ARRIESGADO,38.912891967355584,0,54738.60655232121,roulette,3,10,150.8652219315149,98741.87005993004,44003.263507608826,1
447,CASUAL,47.61989196783341,1,27386.679125122948,tragamonedas,0,228,114.35298153044783,44229.73861919913,16843.059494076184,1
7,CASUAL,40.710873711438225,1,23920.242388011065,dados,4,14,72.36155075944491,394.1791061248488,-23526.063281886218,0
286,CASUAL,28.46302161032359,1,14708.33609233424,tragamonedas,0,238,119.23854579710013,15566.922072696772,858.5859803625317,1
106,CASUAL,46.79549484638679,1,4965.710798017194,dados,4,12,61.07514522094016,383.6763457909425,-4582.034452226251,0
333,CASUAL,44.37601451417694,0,7135.079031095437,tragamonedas,0,191,95.50707432912478,14652.378723166055,7517.299692070618,1
180,CASUAL,45.93460829462151,1,22753.0824988545,tragamonedas,0,203,101.64154089283593,38210.450051947424,15457.367553092925,1
94,ARRIESGADO,41.64989238066984,1,48343.03449389227,pocker,1,2,153.31522109556704,34394.54154874771,-13948.492945144564,0
169,ARRIESGADO,42.256034264776474,1,10835.334504933475,pocker,1,3,180.96423145389193,7835.334504933475,-3000.0,0
473,CONSERVADOR,54.938067071364095,1,13469.666875656776,blackjack,2,2,114.23879705355108,10850.15092411338,-2619.515951543395,0
484,CASUAL,51.001752363295935,1,18688.745331875256,dados,4,14,72.37783452382835,395.07151135075156,-18293.673820524506,0
384,CASUAL,41.539099661368056,0,5724.868976268375,tragamonedas,0,182,91.42491872126229,18777.817301668176,13052.9483253998,1
408,CASUAL,45.35940502503919,1,11317.363924810054,tragamonedas,0,184,92.19985491407834,16243.272631892982,4925.908707082928,1
353,CASUAL,35.68997996125276,0,13134.39955529814,pocker,1,1,74.01447105157085,12134.39955529814,-1000.0,0
185,CASUAL,19.429453959321417,0,2593.604947976879,pocker,1,1,101.9453544422328,1593.604947976879,-1000.0,0
371,ARRIESGADO,39.110294535293214,1,24479.598304668092,dados,4,35,178.74575824576922,82.01300752870247,-24397.58529713939,0
477,CASUAL,52.5094459718968,1,18126.73779428632,tragamonedas,0,169,84.56333369287854,19620.04568618404,1493.307891897719,1
82,CASUAL,61.609524881479395,0,39753.89124173897,roulette,3,6,91.67355328079287,193.52573498665288,-39560.36550675232,0
199,CASUAL,42.820537378970585,1,17566.715758522605,tragamonedas,0,194,97.01101618938768,20778.40986176855,3211.6941032459436,1
128,ARRIESGADO,49.743472978718,1,53289.396383658146,pocker,1,2,149.3583436465474,15933.363043298323,-37356.03334035982,0
254,CASUAL,52.42686221161618,0,21111.696581928336,tragamonedas,0,153,76.78149906142868,19581.696581928336,-1530.0,0
131,CASUAL,33.99956887379303,1,7079.949138994085,tragamonedas,0,198,99.02601607954358,14974.345329586438,7894.396190592353,1
79,ARRIESGADO,28.94037239282597,0,30352.114138235993,roulette,3,9,138.93809788640164,140912.02794747453,110559.91380923854,1
30,CASUAL,42.44380629469403,1,5620.61781483952,tragamonedas,0,204,102.1597728651362,12646.81486681557,7026.19705197605,1
165,CASUAL,36.0157705939041,1,9068.421182143129,tragamonedas,0,233,116.93530015312751,21368.973406729212,12300.552224586083,1
285,CASUAL,38.17461845796694,0,11425.457736918044,tragamonedas,0,167,83.73893652626123,16704.833257665356,5279.375520747311,1
40,CASUAL,36.946334819343846,1,12765.718248603698,tragamonedas,0,221,110.98035981010287,16691.219463485515,3925.501214881817,1
184,ARRIESGADO,39.51357871813802,1,18453.27611692279,dados,4,39,198.41804970252198,330.9855154068555,-18122.29060151593,0
354,ARRIESGADO,32.77263040251215,1,24551.077719331704,pocker,1,2,166.79088726393235,22551.077719331704,-2000.0,0
98,ARRIESGADO,48.79400612078136,1,25196.109863218793,dados,4,43,216.70762189841565,275.21664912476535,-24920.893214094027,0
199,CASUAL,42.820537378970585,1,17566.715758522605,blackjack,2,1,63.69706078520149,9992.265588194963,-7574.450170327642,0
151,CASUAL,47.837253557710376,0,18176.59311117942,tragamonedas,0,239,119.52572968838746,22209.205504510654,4032.6123933312338,1
176,CASUAL,48.07384218627414,1,28807.327363700188,roulette,3,7,107.89692765986699,1080.7531744975386,-27726.57418920265,0
240,CASUAL,47.90874387424923,0,8893.231948263177,tragamonedas,0,133,66.61821988037815,12828.499688562502,3935.267740299325,1
211,CASUAL,50.796897791443335,1,29049.288629766503,dados,4,22,113.53463885919334,138.88307108791105,-28910.40555867859,0
393,ARRIESGADO,42.85016955036109,1,25933.05655600461,roulette,3,15,231.27081893122562,184.58993581146387,-25748.466620193147,0
386,ARRIESGADO,37.2741626762756,1,43694.597517193535,blackjack,2,5,225.51793282228365,165.079486956766,-43529.518030236766,0
402,ARRIESGADO,40.09027717434153,1,56805.37820394703,blackjack,2,3,140.39020067570053,21756.094192677687,-35049.284011269345,0
186,CASUAL,39.5107958667778,0,29884.717490741205,dados,4,22,110.45430733210931,7116.713821436055,-22768.00366930515,0
220,ARRIESGADO,32.44331314337518,1,27335.973939041713,pocker,1,3,234.2432981107669,24335.973939041713,-3000.0,0
430,CASUAL,33.52762858759765,1,10820.413375230932,tragamonedas,0,231,115.63460946724354,15384.50520331712,4564.091828086188,1
356,ARRIESGADO,35.42418161243366,1,55941.63623634219,roulette,3,14,215.33700796075874,12561.471509050712,-43380.16472729147,0
451,ARRIESGADO,32.37456257216181,1,17054.907820047065,blackjack,2,3,137.67068877421892,3536.201097855591,-13518.706722191473,0
33,ARRIESGADO,38.00122765402082,1,37673.74389521544,blackjack,2,4,210.52746618775438,31760.668466718955,-5913.075428496486,0
483,CONSERVADOR,57.58721302589333,1,4098.074647101017,roulette,3,6,91.07468521482312,1098.074647101017,-3000.0,0
302,CASUAL,38.408486893033526,1,21642.023154161056,tragamonedas,0,207,103.68352685305476,23960.033190695598,2318.0100365345425,1
393,ARRIESGADO,42.85016955036109,1,25933.05655600461,roulette,3,8,128.75053253615178,2419.6899907136003,-23513.36656529101,0
422,ARRIESGADO,38.114514675364454,0,28379.334417367583,pocker,1,3,190.81956763823763,25379.334417367583,-3000.0,0
160,ARRIESGADO,45.20315998234624,0,17068.736496105117,pocker,1,2,156.5942658523435,9626.509174291223,-7442.227321813894,0
231,CASUAL,52.538687788376365,0,28244.774699741032,tragamonedas,0,220,110.02575407565826,26044.774699741032,-2200.0,0
184,ARRIESGADO,39.51357871813802,1,18453.27611692279,blackjack,2,3,151.2825460547919,6247.589727232674,-12205.686389690116,0
385,CASUAL,46.094031564412624,1,27077.293778309657,blackjack,2,2,97.59292352167469,4879.06303261551,-22198.23074569415,0
130,ARRIESGADO,35.02678531224099,1,39262.81337784946,roulette,3,11,169.81320813153627,51.965949362252104,-39210.847428487206,0
286,CASUAL,28.46302161032359,1,14708.33609233424,dados,4,20,101.09935773421373,488.78274872766997,-14219.55334360657,0
154,ARRIESGADO,34.80344929078161,0,34125.3283699967,blackjack,2,5,229.9237636975498,7184.4445239580145,-26940.883846038683,0
307,CONSERVADOR,52.50609916868481,1,13788.214005741775,dados,4,20,101.0831827429764,349.38175720846584,-13438.832248533308,0
31,CASUAL,18.0,0,2459.494748746033,tragamonedas,0,150,75.01265146236834,959.4947487460331,-1500.0,0
335,ARRIESGADO,42.17371615592977,0,19804.23776982717,dados,4,38,191.59691413324583,340.0121064637194,-19464.22566336345,0
285,CASUAL,38.17461845796694,0,11425.457736918044,tragamonedas,0,120,60.27645444502394,10225.457736918044,-1200.0,0
111,CONSERVADOR,57.42869549603737,1,18381.563781140816,roulette,3,4,73.3713535310419,9227.85754249448,-9153.706238646337,0
401,CASUAL,39.700859013663234,1,26123.913809801466,tragamonedas,0,150,75.02112035545991,24623.913809801466,-1500.0,0
42,CASUAL,41.09100206244899,0,26613.042739909888,dados,4,13,69.05476100064293,9446.327973539908,-17166.71476636998,0
110,CONSERVADOR,40.723204018761955,1,5272.314611072592,dados,4,14,73.38197972320853,395.78234891348256,-4876.532262159109,0
170,ARRIESGADO,34.51008322681513,1,9205.044479137097,roulette,3,13,197.54253956091645,310.35654119910396,-8894.687937937993,0
300,CONSERVADOR,52.65054845997018,1,8013.06597892549,roulette,3,7,115.40515358234464,421.9612720074156,-7591.104706918074,0
94,ARRIESGADO,41.64989238066984,1,48343.03449389227,blackjack,2,4,181.06573540073643,12768.068491826412,-35574.96600206586,0
11,ARRIESGADO,44.05291031063109,1,43701.53414069167,blackjack,2,3,154.3150753098476,20290.531179206617,-23411.002961485054,0
219,ARRIESGADO,45.03645154973778,0,53450.098589767425,pocker,1,3,187.32000806306905,8735.525603412083,-44714.57298635534,0
186,CASUAL,39.5107958667778,0,29884.717490741205,roulette,3,4,71.52592576662323,10791.602365733503,-19093.115125007702,0
37,CASUAL,51.88222711102285,1,25978.34959025992,tragamonedas,0,198,99.48729393994158,23998.34959025992,-1980.0,0
299,CASUAL,53.19760609610189,0,4914.631001135315,tragamonedas,0,237,118.60532834854118,3223.3774071671887,-1691.2535939681266,0
477,CASUAL,52.5094459718968,1,18126.73779428632,dados,4,19,95.98718955230214,123.10506430810847,-18003.632729978213,0
355,CONSERVADOR,41.06689148218843,0,5259.55117182125,tragamonedas,0,227,113.57551393482977,24040.86421729249,18781.313045471237,1
37,CASUAL,51.88222711102285,1,25978.34959025992,tragamonedas,0,148,74.17227248548018,24498.34959025992,-1480.0,0
35,ARRIESGADO,43.263643172097844,1,30777.64984040868,pocker,1,3,231.9293076462458,19035.721207447896,-11741.928632960786,0
420,ARRIESGADO,31.19648676345701,1,34163.64280021016,dados,4,24,124.66756710058674,9223.182989582887,-24940.459810627275,0
248,ARRIESGADO,30.34883777945049,1,18877.00036743091,blackjack,2,3,163.1804570728461,17096.237411094662,-1780.7629563362461,0
69,ARRIESGADO,46.99524073558633,1,50809.25927001078,blackjack,2,3,171.94346628435795,32892.71261192471,-17916.546658086067,0
478,ARRIESGADO,20.615394359549764,1,5551.143206599968,pocker,1,2,173.18425750614827,3551.143206599968,-2000.0,0
301,CASUAL,36.7101116623899,1,23548.050232308728,dados,4,20,103.74160937959248,361.62750890208076,-23186.422723406646,0
367,CASUAL,35.32255604300522,1,13251.463237848737,tragamonedas,0,139,69.7442224584811,13583.80440376468,332.34116591594284,1
165,CASUAL,36.0157705939041,1,9068.421182143129,blackjack,2,2,104.81790577393711,556.2415376658128,-8512.179644477317,0
407,ARRIESGADO,38.34143032980612,1,46814.256078488164,blackjack,2,4,215.23268465015138,14531.681700240919,-32282.574378247245,0
225,CASUAL,30.812740859645476,0,15153.53287632721,roulette,3,7,106.95335951595885,279.1764837314231,-14874.356392595786,0
248,ARRIESGADO,30.34883777945049,1,18877.00036743091,pocker,1,2,155.72917800401214,16877.00036743091,-2000.0,0
408,CASUAL,45.35940502503919,1,11317.363924810054,tragamonedas,0,148,74.16700520782578,29510.372907285328,18193.008982475272,1
412,CASUAL,42.756872140290994,1,19101.81401820412,roulette,3,5,76.55242001487085,2508.577364517054,-16593.23665368707,0
179,CASUAL,46.39978106114564,0,23426.13330894231,roulette,3,6,99.94552269655938,254.932249279831,-23171.20105966248,0
127,CASUAL,49.99740144865173,0,27281.43416878742,tragamonedas,0,122,61.09165427713505,30820.917398897487,3539.4832301100687,1
422,ARRIESGADO,38.114514675364454,0,28379.334417367583,tragamonedas,0,354,177.0453438756988,33402.74273800159,5023.408320634004,1
271,CASUAL,31.735122149460594,1,7497.107548759988,roulette,3,6,99.09774159466318,909.0058300434948,-6588.101718716493,0
348,CASUAL,34.59837119020518,1,5765.202495558783,dados,4,16,82.7131505752572,287.51417556157935,-5477.6883199972035,0
484,CASUAL,51.001752363295935,1,18688.745331875256,tragamonedas,0,217,108.87582814011677,21125.249341413884,2436.5040095386285,1
332,CASUAL,39.81296148461001,0,20189.02205937825,tragamonedas,0,199,99.93077959660535,26932.96399862087,6743.941939242621,1
410,ARRIESGADO,48.82870239026865,1,21462.134337448908,dados,4,30,154.00302212251444,418.0611349766036,-21044.073202472304,0
174,CASUAL,49.03085961219367,0,21828.112459086857,roulette,3,7,109.67381303442482,437.0284501395172,-21391.08400894734,0
433,ARRIESGADO,34.1818087670938,1,27799.05737450936,roulette,3,14,222.79570975360895,264.4604138190598,-27534.5969606903,0
205,CASUAL,42.933376968024334,1,22484.97484293577,tragamonedas,0,181,90.53775987689193,20674.97484293577,-1810.0,0
244,ARRIESGADO,49.3587577054744,0,39934.85353784858,dados,4,41,207.14766255421296,41.784493619527666,-39893.06904422906,0
337,CONSERVADOR,50.412312971976725,0,9436.081512639552,tragamonedas,0,61,30.6783748487448,12750.131914660322,3314.05040202077,1
398,CASUAL,43.31573568369527,1,21826.907286329035,tragamonedas,0,221,110.80951445138936,22634.747985384925,807.8406990558906,1
440,CONSERVADOR,56.70454297361454,0,14633.108809887062,roulette,3,3,55.114584650381914,3299.322970207686,-11333.785839679376,0
54,CASUAL,45.296832303033305,1,21219.902882292103,tragamonedas,0,193,96.70288647913979,19289.902882292103,-1930.0,0
467,CONSERVADOR,48.85066102777271,0,10511.425743613569,tragamonedas,0,232,116.4915514492522,8191.425743613569,-2320.0,0
287,ARRIESGADO,57.53335946855995,1,50746.52216860971,blackjack,2,4,211.78387307266743,25408.228218196655,-25338.29395041305,0
256,CASUAL,50.907042178943854,1,5165.4226979752275,blackjack,2,1,72.9944978369007,4165.4226979752275,-1000.0,0
153,ARRIESGADO,26.231313441261054,0,8227.176788871646,pocker,1,3,232.3885930048001,5227.176788871646,-3000.0,0
430,CASUAL,33.52762858759765,1,10820.413375230932,dados,4,16,81.92973214176963,343.6011097208134,-10476.812265510118,0
2,CASUAL,47.82978498051992,1,16384.872454956025,tragamonedas,0,228,114.42331360000688,15423.175027976915,-961.6974269791099,0
180,CASUAL,45.93460829462151,1,22753.0824988545,blackjack,2,2,111.73501867401635,92419.44337126613,69666.36087241163,1
415,CASUAL,27.910082234507968,1,3382.1818419754404,dados,4,23,119.14439155305676,271.0611471282482,-3111.120694847192,0
261,CASUAL,43.407547907467354,1,13660.202587521228,blackjack,2,2,111.09040704560763,9439.982946017804,-4220.219641503423,0
269,ARRIESGADO,49.20179596988361,1,37149.78339766561,dados,4,37,188.68158097889363,66.40425130791027,-37083.3791463577,0
31,CASUAL,18.0,0,2459.494748746033,roulette,3,4,70.05117011780631,459.4947487460331,-2000.0,0
379,CASUAL,33.81304398854427,0,7265.728450597363,tragamonedas,0,216,108.11776263969068,18157.882857302768,10892.154406705406,1
410,ARRIESGADO,48.82870239026865,1,21462.134337448908,dados,4,27,138.294445978078,119.47343765852844,-21342.66089979038,0
136,CASUAL,39.510449038042594,1,5231.034112871651,blackjack,2,1,85.95913328781069,4231.034112871651,-1000.0,0
208,CASUAL,44.0479746074199,1,27364.64903945533,dados,4,23,116.7025285583877,51.889611973797855,-27312.75942748153,0
7,CASUAL,40.710873711438225,1,23920.242388011065,tragamonedas,0,141,70.85249134252345,27670.58036198584,3750.337973974776,1
126,CASUAL,53.1234132997682,1,20972.59928278919,tragamonedas,0,186,93.3868469307613,19112.59928278919,-1860.0,0
423,CASUAL,34.15231228746918,1,15807.254830013513,roulette,3,7,114.88301811201151,7803.120366116389,-8004.134463897124,0
65,CONSERVADOR,53.07236534578566,1,5594.813281671985,tragamonedas,0,69,34.64364176776766,4904.813281671985,-690.0,0
312,ARRIESGADO,34.95032846617896,1,24590.25230011871,roulette,3,10,155.41322178497802,84884.5580472869,60294.3057471682,1
12,CONSERVADOR,59.91389626124288,1,17294.522662650896,tragamonedas,0,151,75.76476507057603,15784.522662650896,-1510.0,0
157,CASUAL,39.69325440226376,0,17984.09368989629,blackjack,2,2,112.06843083426055,392.79860955028016,-17591.29508034601,0
20,CONSERVADOR,52.373685758962424,1,7914.920569225602,pocker,1,1,73.38118868361006,6914.920569225602,-1000.0,0
483,CONSERVADOR,57.58721302589333,1,4098.074647101017,dados,4,21,106.52494584903779,0.24057763460621118,-4097.834069466411,0
193,CASUAL,43.73882226769008,0,10567.774976142884,tragamonedas,0,131,65.66972147471017,9684.038566147205,-883.7364099956794,0
383,ARRIESGADO,36.17171012277963,1,29408.12214079364,pocker,1,3,208.71881179526187,25882.3737336052,-3525.748407188439,0
66,CASUAL,45.454900806310974,1,18429.12598959717,tragamonedas,0,232,116.14927516045648,30836.26023962921,12407.134250032039,1
453,CASUAL,38.623078611867584,1,13372.415797489019,roulette,3,6,103.27541286140362,6261.04767308416,-7111.3681244048585,0
163,CASUAL,52.04474074043603,1,28176.42708741033,blackjack,2,1,84.19117065978529,20676.81984823186,-7499.607239178473,0
428,CASUAL,39.13384049147786,0,5241.248775422235,tragamonedas,0,153,76.76744205826144,13311.463185671222,8070.214410248987,1
94,ARRIESGADO,41.64989238066984,1,48343.03449389227,pocker,1,3,239.23087554732848,1575128.9862484823,1526785.95175459,1
407,ARRIESGADO,38.34143032980612,1,46814.256078488164,pocker,1,3,235.06986159855478,257147.4954174699,210333.23933898174,1
285,CASUAL,38.17461845796694,0,11425.457736918044,blackjack,2,1,67.31710484966773,70242.45564118878,58816.99790427073,1
193,CASUAL,43.73882226769008,0,10567.774976142884,blackjack,2,2,106.08314855364212,8567.774976142884,-2000.0,0
41,CASUAL,27.723305058793926,0,5140.156920079759,tragamonedas,0,121,60.92628275861321,7172.992311741486,2032.835391661727,1
233,CASUAL,45.687883325259776,0,22944.207810789987,tragamonedas,0,209,104.72932447534984,22467.32126998903,-476.88654080095876,0
38,CASUAL,36.20463656990948,1,28632.11098458149,roulette,3,7,117.13491234258872,334.2734923932303,-28297.83749218826,0
199,CASUAL,42.820537378970585,1,17566.715758522605,tragamonedas,0,143,71.51025054486807,16136.715758522605,-1430.0,0
362,CASUAL,40.86243118619937,1,14767.806624317564,blackjack,2,2,111.03978202295087,3158.6158009368482,-11609.190823380715,0
12,CONSERVADOR,59.91389626124288,1,17294.522662650896,roulette,3,5,76.94697186945018,75.5179789130143,-17219.004683737883,0
172,CASUAL,37.59186226707602,1,8918.898614751768,dados,4,17,89.97772470820544,31.011111994926523,-8887.887502756841,0
12,CONSERVADOR,59.91389626124288,1,17294.522662650896,dados,4,9,48.91232669179478,911.1580957480702,-16383.364566902825,0
208,CASUAL,44.0479746074199,1,27364.64903945533,blackjack,2,1,73.59001425224989,24484.662869608346,-2879.986169846983,0
33,ARRIESGADO,38.00122765402082,1,37673.74389521544,pocker,1,3,204.60818974677733,525.4677246118845,-37148.27617060355,0
177,ARRIESGADO,38.88774659695175,1,28932.572843040212,dados,4,28,144.72346428424842,381.7319923960206,-28550.840850644192,0
74,ARRIESGADO,23.768996499575582,1,6364.385571794398,roulette,3,13,207.17808280026856,31.9692414795104,-6332.416330314887,0
456,CASUAL,46.659569744741766,1,23255.865242863718,tragamonedas,0,206,103.19397935884487,34168.574348316026,10912.709105452308,1
225,CASUAL,30.812740859645476,0,15153.53287632721,dados,4,12,63.26305624712273,495.5709665108716,-14657.961909816338,0
322,CASUAL,41.242500890180736,1,10845.128505342784,blackjack,2,1,67.545279171761,5587.67349549216,-5257.455009850623,0
288,ARRIESGADO,31.709211708278396,1,16239.846115481116,dados,4,43,219.4078976767331,88.18044756829045,-16151.665667912825,0
453,CASUAL,38.623078611867584,1,13372.415797489019,tragamonedas,0,183,91.51534439731124,11542.415797489019,-1830.0,0
53,CASUAL,37.01937264758938,1,24924.925292217184,dados,4,19,99.68949711096391,486.4397045602848,-24438.485587656898,0
150,CASUAL,47.538164765496276,1,6684.1598470636345,blackjack,2,1,73.42714168307953,5684.1598470636345,-1000.0,0
372,CONSERVADOR,56.3115190530599,0,15449.26913149649,roulette,3,7,105.1740416911962,244.25142201036624,-15205.017709486125,0
490,ARRIESGADO,29.965416007506057,1,13194.839539333021,roulette,3,15,229.00930308301687,70.33542367270229,-13124.504115660318,0
489,CASUAL,39.2904191314257,0,12458.515380479903,blackjack,2,1,89.71041101503448,11458.515380479903,-1000.0,0
253,CASUAL,28.07947584622044,1,9522.210268425972,tragamonedas,0,168,84.02136428705977,31864.05560057104,22341.845332145065,1
205,CASUAL,42.933376968024334,1,22484.97484293577,tragamonedas,0,123,61.50502782597085,25934.265034480148,3449.2901915443763,1
153,ARRIESGADO,26.231313441261054,0,8227.176788871646,dados,4,41,208.23717749812056,363.46683472853033,-7863.709954143115,0
377,CONSERVADOR,48.600507280808365,1,4831.955690906878,tragamonedas,0,106,53.06664408966404,3771.955690906878,-1060.0,0
466,CASUAL,54.315296133879656,0,20711.911761190277,tragamonedas,0,199,99.86013176131024,20786.632902826655,74.72114163637889,1
430,CASUAL,33.52762858759765,1,10820.413375230932,blackjack,2,1,75.71208238565059,8323.132738929422,-2497.2806363015097,0
388,CONSERVADOR,47.51464184043594,1,10788.084543814817,dados,4,14,74.40689509472573,293.48306617613093,-10494.601477638686,0
317,ARRIESGADO,38.30352852356475,0,55066.567405866976,pocker,1,2,178.90688893812828,53066.567405866976,-2000.0,0
